100	22686.129
100.02525	22686.004
100.0505	22685.881
100.07574	22685.756
100.10099	22685.631
100.12624	22685.506
100.15149	22685.383
100.17673	22685.258
100.20198	22685.133
100.22723	22685.01
100.25248	22684.885
100.27773	22684.76
100.30297	22684.637
100.32822	22684.51
100.35347	22684.387
100.37872	22684.262
100.40397	22684.137
100.42921	22684.014
100.45446	22683.889
100.47971	22683.764
100.50496	22683.641
100.5302	22683.514
100.55545	22683.391
100.5807	22683.266
100.60595	22683.141
100.6312	22683.018
100.65644	22678.18
100.68169	22672.619
100.70694	22667.059
100.73219	22661.5
100.75744	22655.939
100.78268	22650.381
100.80793	22644.82
100.83318	22639.26
100.85843	22633.699
100.88367	22628.141
100.90892	22622.58
100.93417	22617.021
100.95942	22611.461
100.98466	22605.9
101.00991	22600.34
101.03516	22594.781
101.06041	22589.221
101.08566	22583.662
101.11091	22578.102
101.13615	22572.541
101.1614	22566.98
101.18665	22561.422
101.2119	22555.861
101.23714	22550.303
101.26239	22544.742
101.28764	22539.18
101.31289	22533.621
101.33813	22528.061
101.36338	22522.502
101.38863	22516.941
101.41388	22511.383
101.43913	22505.82
101.46438	22500.262
101.48962	22494.701
101.51487	22489.143
101.54012	22483.582
101.56537	22478.021
101.59061	22472.461
101.61586	22466.902
101.64111	22461.342
101.66636	22455.783
101.6916	22450.223
101.71685	22444.662
101.7421	22439.102
101.76735	22433.543
101.79259	22427.982
101.81785	22422.424
101.84309	22416.863
101.86834	22411.303
101.89359	22405.742
101.91884	22400.182
101.94408	22397.023
101.96933	22401.162
101.99458	22405.301
102.01983	22409.439
102.04507	22413.578
102.07032	22417.717
102.09557	22421.854
102.12082	22425.992
102.14606	22430.131
102.17132	22434.27
102.19656	22438.408
102.22181	22442.547
102.24706	22446.686
102.27231	22450.824
102.29755	22454.961
102.3228	22459.102
102.34805	22463.24
102.3733	22467.377
102.39854	22471.516
102.42379	22475.654
102.44904	22479.793
102.47429	22483.932
102.49953	22488.07
102.52479	22492.209
102.55003	22496.348
102.57528	22500.486
102.60052	22504.623
102.62578	22508.762
102.65102	22512.902
102.67627	22517.039
102.70152	22521.178
102.72677	22525.316
102.75201	22529.455
102.77726	22533.594
102.80251	22537.73
102.82776	22541.871
102.853	22546.01
102.87826	22550.146
102.9035	22554.285
102.92875	22558.424
102.95399	22562.563
102.97925	22566.701
103.00449	22570.84
103.02974	22574.979
103.05499	22579.117
103.08024	22583.256
103.10548	22587.393
103.13073	22591.531
103.15598	22595.672
103.18123	22599.809
103.20647	22603.947
103.23173	22608.086
103.25697	22608.668
103.28222	22607.555
103.30746	22606.443
103.33272	22605.33
103.35796	22604.217
103.38321	22603.104
103.40846	22601.99
103.43371	22600.879
103.45895	22599.766
103.4842	22598.652
103.50945	22597.539
103.5347	22596.426
103.55994	22595.314
103.5852	22594.201
103.61044	22593.088
103.63569	22591.975
103.66093	22590.861
103.68619	22589.75
103.71143	22588.637
103.73668	22587.523
103.76193	22586.412
103.78718	22585.297
103.81242	22584.186
103.83767	22583.072
103.86292	22581.959
103.88817	22580.848
103.91341	22579.732
103.93867	22578.621
103.96391	22577.508
103.98916	22576.395
104.0144	22575.283
104.03966	22574.17
104.0649	22573.057
104.09015	22571.943
104.1154	22570.83
104.14065	22569.719
104.16589	22568.605
104.19115	22567.492
104.21639	22566.379
104.24164	22565.266
104.26688	22564.154
104.29214	22563.041
104.31738	22561.928
104.34263	22560.814
104.36788	22559.701
104.39313	22558.59
104.41837	22557.477
104.44362	22556.363
104.46887	22555.25
104.49412	22554.137
104.51936	22553.025
104.54462	22551.584
104.56986	22546.328
104.59511	22541.07
104.62035	22535.813
104.64561	22530.555
104.67085	22525.299
104.6961	22520.041
104.72135	22514.783
104.7466	22509.527
104.77184	22504.271
104.79709	22499.014
104.82234	22493.756
104.84759	22488.498
104.87283	22483.242
104.89809	22477.984
104.92333	22472.727
104.94858	22467.471
104.97382	22462.213
104.99908	22456.957
105.02432	22451.699
105.04957	22446.441
105.07482	22441.186
105.10007	22435.928
105.12531	22430.67
105.15056	22425.412
105.17581	22420.156
105.20106	22414.9
105.2263	22409.643
105.25156	22404.385
105.2768	22399.129
105.30205	22393.871
105.32729	22388.613
105.35255	22383.355
105.37779	22378.1
105.40304	22372.844
105.42829	22367.586
105.45354	22362.328
105.47878	22357.072
105.50403	22351.814
105.52928	22346.557
105.55453	22341.299
105.57977	22336.043
105.60503	22330.787
105.63027	22325.529
105.65552	22320.271
105.68076	22315.016
105.70602	22309.758
105.73126	22304.5
105.75651	22299.242
105.78176	22293.986
105.80701	22288.73
105.83225	22283.473
105.8575	22280.553
105.88275	22279.707
105.908	22278.861
105.93324	22278.016
105.9585	22277.17
105.98374	22276.324
106.00899	22275.479
106.03423	22274.633
106.05949	22273.787
106.08473	22272.941
106.10998	22272.096
106.13523	22271.25
106.16048	22270.406
106.18572	22269.561
106.21097	22268.715
106.23622	22267.869
106.26147	22267.023
106.28671	22266.178
106.31197	22265.332
106.33721	22264.486
106.36246	22263.641
106.3877	22262.795
106.41296	22261.949
106.4382	22261.104
106.46345	22260.26
106.4887	22259.414
106.51395	22258.568
106.53919	22257.723
106.56444	22256.877
106.58969	22256.031
106.61494	22255.186
106.64018	22254.34
106.66544	22253.494
106.69068	22252.648
106.71593	22251.803
106.74117	22250.957
106.76643	22250.113
106.79167	22249.268
106.81692	22248.422
106.84217	22247.576
106.86742	22246.73
106.89266	22245.885
106.91791	22245.039
106.94316	22244.193
106.96841	22243.348
106.99365	22242.502
107.01891	22241.656
107.04415	22240.811
107.0694	22239.967
107.09464	22239.121
107.1199	22238.275
107.14514	22237.43
107.17039	22244.33
107.19564	22251.297
107.22089	22258.264
107.24613	22265.232
107.27138	22272.199
107.29663	22279.166
107.32188	22286.133
107.34712	22293.1
107.37238	22300.066
107.39762	22307.033
107.42287	22314.002
107.44811	22320.969
107.47337	22327.936
107.49861	22334.902
107.52386	22341.869
107.54911	22348.836
107.57436	22355.803
107.5996	22362.771
107.62485	22369.738
107.6501	22376.705
107.67535	22383.672
107.70059	22390.639
107.72585	22397.607
107.75109	22404.572
107.77634	22411.541
107.80158	22418.508
107.82684	22425.475
107.85208	22432.441
107.87733	22439.408
107.90258	22446.377
107.92783	22453.344
107.95307	22460.311
107.97832	22467.277
108.00357	22474.244
108.02882	22481.211
108.05406	22488.178
108.07932	22495.146
108.10456	22502.113
108.12981	22509.08
108.15505	22516.047
108.18031	22523.016
108.20555	22529.98
108.2308	22536.947
108.25605	22543.916
108.2813	22550.883
108.30654	22557.85
108.33179	22564.816
108.35704	22571.785
108.38229	22578.752
108.40753	22585.717
108.43279	22592.686
108.45803	22595.09
108.48328	22592.217
108.50852	22589.344
108.53378	22586.471
108.55902	22583.598
108.58427	22580.727
108.60952	22577.854
108.63477	22574.98
108.66001	22572.107
108.68526	22569.234
108.71051	22566.361
108.73576	22563.488
108.761	22560.617
108.78625	22557.744
108.8115	22554.871
108.83675	22551.998
108.86199	22549.125
108.88725	22546.252
108.91249	22543.379
108.93774	22540.508
108.96299	22537.635
108.98824	22534.762
109.01348	22531.889
109.03873	22529.016
109.06398	22526.143
109.08923	22523.27
109.11447	22520.396
109.13972	22517.523
109.16497	22514.65
109.19022	22511.777
109.21546	22508.904
109.24072	22506.031
109.26596	22503.158
109.29121	22500.285
109.31646	22497.414
109.34171	22494.541
109.36695	22491.668
109.3922	22488.795
109.41745	22485.922
109.4427	22483.049
109.46794	22480.176
109.49319	22477.305
109.51844	22474.432
109.54369	22471.559
109.56893	22468.686
109.59418	22465.813
109.61943	22462.939
109.64468	22460.066
109.66993	22457.193
109.69518	22454.322
109.72042	22451.449
109.74567	22448.576
109.77092	22451.785
109.79617	22455.338
109.82141	22458.893
109.84666	22462.443
109.87191	22465.996
109.89716	22469.549
109.9224	22473.104
109.94765	22476.656
109.9729	22480.209
109.99815	22483.762
110.0234	22487.314
110.04865	22490.867
110.07389	22494.42
110.09914	22497.975
110.12439	22501.527
110.14964	22505.08
110.17488	22508.633
110.20013	22512.186
110.22538	22515.738
110.25063	22519.291
110.27587	22522.844
110.30112	22526.398
110.32637	22529.951
110.35162	22533.504
110.37687	22537.057
110.40211	22540.609
110.42736	22544.162
110.45261	22547.715
110.47786	22551.268
110.50311	22554.822
110.52835	22558.375
110.5536	22561.926
110.57885	22565.48
110.6041	22569.033
110.62934	22572.586
110.65459	22576.139
110.67984	22579.691
110.70509	22583.246
110.73034	22586.797
110.75558	22590.35
110.78083	22593.904
110.80608	22597.457
110.83133	22601.01
110.85658	22604.563
110.88182	22608.117
110.90707	22611.668
110.93232	22615.221
110.95757	22618.773
110.98281	22622.328
111.00806	22625.881
111.03331	22629.434
111.05856	22630.709
111.08381	22629.09
111.10905	22627.469
111.1343	22625.848
111.15955	22624.23
111.1848	22622.609
111.21004	22620.988
111.23529	22619.369
111.26054	22617.75
111.28579	22616.129
111.31104	22614.51
111.33628	22612.889
111.36153	22611.27
111.38678	22609.65
111.41203	22608.029
111.43728	22606.41
111.46252	22604.789
111.48777	22603.17
111.51302	22601.549
111.53827	22599.93
111.56351	22598.309
111.58876	22596.689
111.61401	22595.07
111.63926	22593.449
111.66451	22591.83
111.68975	22590.209
111.715	22588.59
111.74025	22586.971
111.7655	22585.35
111.79075	22583.729
111.81599	22582.111
111.84124	22580.49
111.86649	22578.869
111.89174	22577.25
111.91698	22575.629
111.94223	22574.01
111.96748	22572.391
111.99273	22570.77
112.01797	22569.15
112.04322	22567.531
112.06847	22565.91
112.09372	22564.291
112.11897	22562.67
112.14422	22561.051
112.16946	22559.432
112.19471	22557.811
112.21996	22556.189
112.24521	22554.57
112.27045	22552.951
112.2957	22551.33
112.32095	22549.711
112.3462	22548.09
112.37144	22551.578
112.3967	22555.369
112.42194	22559.158
112.44719	22562.949
112.47243	22566.738
112.49769	22570.529
112.52293	22574.32
112.54818	22578.111
112.57343	22581.9
112.59868	22585.691
112.62392	22589.48
112.64917	22593.271
112.67442	22597.063
112.69967	22600.854
112.72491	22604.643
112.75017	22608.434
112.77541	22612.223
112.80066	22616.014
112.8259	22619.803
112.85116	22623.594
112.8764	22627.385
112.90165	22631.176
112.9269	22634.965
112.95215	22638.756
112.97739	22642.547
113.00264	22646.336
113.02789	22650.127
113.05314	22653.916
113.07838	22657.707
113.10364	22661.498
113.12888	22665.289
113.15413	22669.078
113.17937	22672.869
113.20463	22676.658
113.22987	22680.449
113.25512	22684.24
113.28037	22688.031
113.30562	22691.82
113.33086	22695.611
113.35611	22699.4
113.38136	22703.191
113.40661	22706.98
113.43185	22710.771
113.45711	22714.563
113.48235	22718.354
113.5076	22722.143
113.53284	22725.934
113.5581	22729.723
113.58334	22733.514
113.60859	22737.303
113.63384	22741.094
113.65909	22739.408
113.68433	22732.182
113.70958	22724.953
113.73483	22717.727
113.76008	22710.5
113.78532	22703.273
113.81058	22696.047
113.83582	22688.82
113.86107	22681.592
113.88631	22674.365
113.91157	22667.139
113.93681	22659.912
113.96206	22652.686
113.98731	22645.459
114.01256	22638.232
114.0378	22631.004
114.06305	22623.777
114.0883	22616.551
114.11355	22609.324
114.13879	22602.098
114.16405	22594.871
114.18929	22587.645
114.21454	22580.416
114.23978	22573.189
114.26504	22565.963
114.29028	22558.736
114.31553	22551.51
114.34078	22544.283
114.36603	22537.057
114.39127	22529.828
114.41652	22522.602
114.44177	22515.375
114.46702	22508.148
114.49226	22500.922
114.51752	22493.695
114.54276	22486.469
114.56801	22479.24
114.59325	22472.014
114.61851	22464.787
114.64375	22457.561
114.669	22450.334
114.69425	22443.107
114.7195	22435.881
114.74474	22428.652
114.76999	22421.426
114.79524	22414.199
114.82049	22406.973
114.84573	22399.746
114.87099	22392.52
114.89623	22385.293
114.92148	22378.064
114.94672	22371.08
114.97198	22374.627
114.99722	22378.174
115.02247	22381.723
115.04772	22385.27
115.07297	22388.816
115.09821	22392.363
115.12346	22395.912
115.14871	22399.459
115.17396	22403.006
115.1992	22406.553
115.22446	22410.102
115.2497	22413.648
115.27495	22417.195
115.30019	22420.742
115.32545	22424.289
115.35069	22427.838
115.37594	22431.385
115.40119	22434.932
115.42644	22438.479
115.45168	22442.027
115.47693	22445.572
115.50218	22449.119
115.52743	22452.668
115.55267	22456.215
115.57793	22459.762
115.60317	22463.309
115.62842	22466.855
115.65366	22470.404
115.67892	22473.951
115.70416	22477.498
115.72941	22481.045
115.75466	22484.594
115.77991	22488.141
115.80515	22491.688
115.8304	22495.234
115.85565	22498.783
115.8809	22502.33
115.90614	22505.877
115.9314	22509.424
115.95664	22512.971
115.98189	22516.52
116.00713	22520.066
116.03239	22523.613
116.05763	22527.16
116.08288	22530.709
116.10813	22534.256
116.13338	22537.803
116.15862	22541.35
116.18387	22544.896
116.20912	22548.445
116.23437	22551.992
116.25961	22554.166
116.28487	22555.408
116.31011	22556.652
116.33536	22557.896
116.3606	22559.141
116.38586	22560.385
116.4111	22561.627
116.43635	22562.871
116.4616	22564.115
116.48685	22565.359
116.51209	22566.604
116.53734	22567.846
116.56259	22569.09
116.58784	22570.334
116.61308	22571.578
116.63834	22572.822
116.66358	22574.064
116.68883	22575.309
116.71407	22576.553
116.73933	22577.797
116.76457	22579.041
116.78982	22580.283
116.81507	22581.527
116.84032	22582.771
116.86556	22584.016
116.89081	22585.26
116.91606	22586.502
116.94131	22587.746
116.96655	22588.99
116.99181	22590.234
117.01705	22591.479
117.0423	22592.721
117.06754	22593.969
117.0928	22595.211
117.11804	22596.455
117.14329	22597.699
117.16854	22598.943
117.19379	22600.188
117.21903	22601.43
117.24428	22602.674
117.26953	22603.918
117.29478	22605.162
117.32002	22606.406
117.34528	22607.648
117.37052	22608.893
117.39577	22610.137
117.42101	22611.381
117.44627	22612.625
117.47151	22613.867
117.49676	22615.111
117.52201	22616.355
117.54726	22617.271
117.5725	22616.223
117.59775	22615.17
117.623	22614.121
117.64825	22613.068
117.67349	22612.02
117.69875	22610.969
117.72399	22609.918
117.74924	22608.869
117.77448	22607.816
117.79974	22606.768
117.82498	22605.715
117.85023	22604.666
117.87548	22603.617
117.90073	22602.564
117.92597	22601.516
117.95122	22600.463
117.97647	22599.414
118.00172	22598.361
118.02696	22597.313
118.05222	22596.264
118.07746	22595.211
118.10271	22594.162
118.12795	22593.109
118.15321	22592.061
118.17845	22591.008
118.2037	22589.959
118.22895	22588.91
118.2542	22587.857
118.27944	22586.809
118.30469	22585.756
118.32994	22584.707
118.35519	22583.654
118.38043	22582.605
118.40569	22581.557
118.43093	22580.504
118.45618	22579.455
118.48142	22578.402
118.50668	22577.354
118.53192	22576.301
118.55717	22575.252
118.58242	22574.203
118.60767	22573.15
118.63291	22572.102
118.65816	22571.049
118.68341	22570
118.70866	22568.949
118.7339	22567.898
118.75916	22566.85
118.7844	22565.797
118.80965	22564.748
118.83489	22563.697
118.86015	22560.16
118.88539	22555.74
118.91064	22551.324
118.93589	22546.908
118.96114	22542.492
118.98638	22538.076
119.01163	22533.656
119.03688	22529.24
119.06213	22524.824
119.08737	22520.408
119.11263	22515.992
119.13787	22511.572
119.16312	22507.156
119.18836	22502.74
119.21362	22498.324
119.23886	22493.906
119.26411	22489.488
119.28936	22485.072
119.31461	22480.656
119.33985	22476.24
119.3651	22471.822
119.39035	22467.404
119.4156	22462.988
119.44084	22458.572
119.46609	22454.154
119.49134	22449.738
119.51659	22445.32
119.54183	22440.904
119.56709	22436.488
119.59233	22432.07
119.61758	22427.654
119.64283	22423.236
119.66808	22418.82
119.69332	22414.402
119.71857	22409.986
119.74382	22405.57
119.76907	22401.152
119.79431	22396.736
119.81956	22392.318
119.84481	22387.902
119.87006	22383.486
119.8953	22379.068
119.92056	22374.65
119.9458	22370.234
119.97105	22365.818
119.9963	22361.402
120.02155	22356.984
120.04679	22352.566
120.07204	22348.15
120.09729	22343.734
120.12254	22339.318
120.14778	22336.008
120.17303	22334.801
120.19828	22333.596
120.22353	22332.391
120.24877	22331.184
120.27402	22329.977
120.29927	22328.77
120.32452	22327.564
120.34977	22326.359
120.37502	22325.154
120.40026	22323.947
120.42551	22322.742
120.45076	22321.537
120.47601	22320.33
120.50125	22319.125
120.5265	22317.92
120.55175	22316.715
120.577	22315.508
120.60225	22314.303
120.62749	22313.098
120.65274	22311.891
120.67799	22310.686
120.70324	22309.48
120.72849	22308.273
120.75373	22307.068
120.77898	22305.863
120.80423	22304.658
120.82948	22303.451
120.85472	22302.246
120.87997	22301.041
120.90522	22299.834
120.93047	22298.629
120.95572	22297.424
120.98096	22296.219
121.00621	22295.012
121.03146	22293.807
121.05671	22292.602
121.08195	22291.395
121.1072	22290.189
121.13245	22288.984
121.1577	22287.779
121.18295	22286.572
121.20819	22285.365
121.23344	22284.158
121.25869	22282.953
121.28394	22281.748
121.30919	22280.541
121.33443	22279.336
121.35968	22278.131
121.38493	22276.926
121.41018	22275.719
121.43542	22274.514
121.46067	22278.213
121.48592	22282.32
121.51117	22286.428
121.53642	22290.533
121.56166	22294.641
121.58691	22298.75
121.61216	22302.857
121.63741	22306.965
121.66266	22311.07
121.6879	22315.178
121.71315	22319.285
121.7384	22323.391
121.76365	22327.498
121.78889	22331.607
121.81414	22335.715
121.83939	22339.822
121.86464	22343.928
121.88988	22348.035
121.91513	22352.143
121.94038	22356.25
121.96563	22360.359
121.99088	22364.465
122.01613	22368.572
122.04137	22372.68
122.06662	22376.785
122.09187	22380.893
122.11712	22385
122.14236	22389.109
122.16761	22393.217
122.19286	22397.322
122.21811	22401.43
122.24335	22405.537
122.2686	22409.645
122.29385	22413.75
122.3191	22417.859
122.34435	22421.967
122.3696	22426.074
122.39484	22430.18
122.42009	22434.287
122.44534	22438.395
122.47059	22442.502
122.49583	22446.611
122.52108	22450.717
122.54633	22454.824
122.57158	22458.932
122.59682	22463.037
122.62207	22467.145
122.64732	22471.252
122.67257	22475.359
122.69781	22479.469
122.72307	22483.574
122.74831	22485.631
122.77356	22486.012
122.79881	22486.395
122.82406	22486.775
122.8493	22487.156
122.87455	22487.535
122.8998	22487.92
122.92505	22488.301
122.95029	22488.68
122.97554	22489.061
123.00079	22489.441
123.02604	22489.824
123.05128	22490.205
123.07654	22490.586
123.10178	22490.967
123.12703	22491.35
123.15228	22491.73
123.17753	22492.111
123.20277	22492.492
123.22802	22492.873
123.25327	22493.256
123.27852	22493.637
123.30376	22494.018
123.32901	22494.398
123.35426	22494.781
123.37951	22495.162
123.40475	22495.543
123.43001	22495.924
123.45525	22496.303
123.4805	22496.688
123.50574	22497.066
123.531	22497.447
123.55624	22497.828
123.58149	22498.211
123.60674	22498.592
123.63199	22498.973
123.65723	22499.354
123.68248	22499.734
123.70773	22500.117
123.73298	22500.498
123.75822	22500.879
123.78348	22501.26
123.80872	22501.641
123.83397	22502.023
123.85921	22502.404
123.88447	22502.785
123.90971	22503.166
123.93496	22503.549
123.96021	22503.93
123.98546	22504.311
124.0107	22504.689
124.03595	22504.832
124.0612	22503.936
124.08645	22503.039
124.11169	22502.143
124.13695	22501.246
124.16219	22500.35
124.18744	22499.451
124.21268	22498.559
124.23794	22497.662
124.26318	22496.764
124.28843	22495.867
124.31368	22494.971
124.33893	22494.074
124.36417	22493.178
124.38942	22492.281
124.41467	22491.387
124.43992	22490.49
124.46516	22489.594
124.49042	22488.697
124.51566	22487.799
124.54091	22486.902
124.56615	22486.006
124.59141	22485.109
124.61665	22484.213
124.6419	22483.318
124.66715	22482.422
124.6924	22481.525
124.71764	22480.629
124.74289	22479.732
124.76814	22478.834
124.79339	22477.938
124.81863	22477.041
124.84389	22476.145
124.86913	22475.25
124.89438	22474.354
124.91962	22473.457
124.94488	22472.561
124.97012	22471.664
124.99537	22470.766
125.02062	22469.869
125.04587	22468.973
125.07111	22468.078
125.09636	22467.182
125.12161	22466.285
125.14686	22465.389
125.1721	22464.492
125.19736	22463.596
125.2226	22462.699
125.24785	22461.801
125.27309	22460.904
125.29835	22460.012
125.32359	22459.113
125.34884	22452.885
125.37409	22445.893
125.39934	22438.9
125.42458	22431.906
125.44983	22424.916
125.47508	22417.924
125.50033	22410.93
125.52557	22403.938
125.55083	22396.943
125.57607	22389.953
125.60132	22382.961
125.62656	22375.967
125.65182	22368.975
125.67706	22361.984
125.70231	22354.99
125.72756	22347.998
125.75281	22341.006
125.77805	22334.012
125.8033	22327.021
125.82855	22320.029
125.8538	22313.035
125.87904	22306.043
125.9043	22299.049
125.92954	22292.059
125.95479	22285.066
125.98003	22278.072
126.00529	22271.08
126.03053	22264.09
126.05578	22257.096
126.08103	22250.104
126.10628	22243.111
126.13152	22236.117
126.15677	22229.127
126.18202	22222.135
126.20727	22215.141
126.23251	22208.148
126.25777	22201.158
126.28301	22194.164
126.30826	22187.172
126.3335	22180.178
126.35876	22173.186
126.384	22166.195
126.40925	22159.201
126.4345	22152.209
126.45975	22145.217
126.48499	22138.223
126.51024	22131.232
126.53549	22124.24
126.56074	22117.246
126.58598	22110.254
126.61124	22103.264
126.63648	22099.334
126.66173	22098.086
126.68697	22096.84
126.71223	22095.594
126.73747	22094.346
126.76272	22093.1
126.78797	22091.854
126.81322	22090.607
126.83846	22089.359
126.86371	22088.111
126.88896	22086.867
126.91421	22085.619
126.93945	22084.371
126.96471	22083.127
126.98995	22081.879
127.0152	22080.631
127.04044	22079.383
127.0657	22078.139
127.09094	22076.891
127.11619	22075.645
127.14144	22074.398
127.16669	22073.15
127.19193	22071.904
127.21718	22070.656
127.24243	22069.41
127.26768	22068.164
127.29292	22066.916
127.31818	22065.672
127.34342	22064.424
127.36867	22063.176
127.39391	22061.928
127.41917	22060.684
127.44441	22059.436
127.46966	22058.188
127.49491	22056.943
127.52016	22055.695
127.5454	22054.447
127.57065	22053.201
127.5959	22051.955
127.62115	22050.707
127.64639	22049.461
127.67165	22048.215
127.69689	22046.969
127.72214	22045.721
127.74738	22044.473
127.77264	22043.229
127.79788	22041.98
127.82313	22040.732
127.84838	22039.488
127.87363	22038.24
127.89887	22036.992
127.92412	22036.475
127.94937	22038.814
127.97462	22041.154
127.99986	22043.494
128.02512	22045.836
128.05035	22048.174
128.07561	22050.514
128.10086	22052.855
128.1261	22055.195
128.15135	22057.535
128.17661	22059.875
128.20184	22062.215
128.2271	22064.555
128.25235	22066.896
128.27759	22069.234
128.30284	22071.574
128.32809	22073.916
128.35333	22076.256
128.37859	22078.594
128.40382	22080.936
128.42908	22083.275
128.45433	22085.615
128.47957	22087.955
128.50482	22090.295
128.53008	22092.635
128.55531	22094.977
128.58057	22097.314
128.60582	22099.654
128.63106	22101.996
128.65631	22104.336
128.68156	22106.678
128.7068	22109.016
128.73206	22111.355
128.75729	22113.695
128.78255	22116.037
128.8078	22118.375
128.83304	22120.715
128.85829	22123.057
128.88354	22125.396
128.90878	22127.734
128.93404	22130.076
128.95929	22132.416
128.98453	22134.758
129.00978	22137.096
129.03503	22139.436
129.06027	22141.775
129.08553	22144.117
129.11076	22146.455
129.13602	22148.795
129.16127	22151.137
129.18651	22153.477
129.21176	22155.814
129.23701	22154.375
129.26225	22152.607
129.28751	22150.842
129.31276	22149.076
129.338	22147.311
129.36325	22145.547
129.3885	22143.781
129.41374	22142.016
129.439	22140.252
129.46423	22138.486
129.48949	22136.719
129.51474	22134.953
129.53998	22133.189
129.56523	22131.424
129.59048	22129.658
129.61572	22127.893
129.64098	22126.129
129.66623	22124.363
129.69147	22122.598
129.71672	22120.83
129.74197	22119.066
129.76721	22117.301
129.79247	22115.535
129.8177	22113.771
129.84296	22112.006
129.86821	22110.24
129.89345	22108.475
129.9187	22106.711
129.94395	22104.945
129.96919	22103.178
129.99445	22101.412
130.0197	22099.648
130.04494	22097.883
130.07019	22096.117
130.09544	22094.352
130.12068	22092.588
130.14594	22090.822
130.17117	22089.057
130.19643	22087.289
130.22168	22085.525
130.24692	22083.76
130.27217	22081.994
130.29742	22080.23
130.32266	22078.465
130.34792	22076.699
130.37317	22074.934
130.39841	22073.17
130.42366	22071.402
130.44891	22069.637
130.47415	22067.871
130.4994	22066.107
130.52464	22067.82
130.5499	22071.74
130.57515	22075.664
130.60039	22079.584
130.62564	22083.504
130.65089	22087.428
130.67613	22091.348
130.70139	22095.268
130.72664	22099.191
130.75188	22103.111
130.77713	22107.031
130.80238	22110.951
130.82762	22114.875
130.85287	22118.795
130.87811	22122.715
130.90337	22126.639
